chr1	155934496	155941517	-	1445	941
chr9	4944001	4944667	-	1432	1178
chr1	16506525	16514119	-	1426	1072
chr14	105499618	105525332	+	1424	688
chr1	120354739	120370925	+	1415	859
chr6	132817682	132837781	-	1410	913
chr14	90408947	90424594	-	1410	631
chrX	73223558	73223746	+	1401	1207
chr19	14007499	14019597	+	1398	914
chr1	26478318	26498157	+	1396	700
chr2	96138569	96143165	-	1379	937
chr9	80657258	80745507	+	1364	413
chrX	16715311	16719483	-	1364	946
chr7	100440008	100456064	-	1362	656
chr3	23747098	23753583	+	1360	510
chr1	149363538	149373580	+	1357	893
chr4	77851514	77862825	-	1354	947
chr2	218201573	218203630	+	1349	1160
chr6	32981507	33004172	+	1349	653
chr11	507300	512511	+	1338	1011
chr17	48123780	48133408	-	1338	896
chr9	80232096	80268454	+	1336	429
chr12	52015909	52022808	+	1334	724
chr5	151093582	151100498	-	1323	1042
chr2	174509564	174545308	-	1322	705
chr8	124287976	124301301	-	1321	925
chr3	101861022	101868587	+	1320	864
chr17	18210017	18217448	+	1318	706
chr22	49975617	49982839	+	1308	732
chr17	59842255	59845942	+	1307	983
chr7	150693642	150716513	+	1297	736
chr17	46488511	46499744	-	1291	1022
chr6	31839770	31856975	+	1290	680
chr2	185953181	186031919	-	1288	713
chr19	39409678	39412098	+	1286	936
chr7	140925508	140932606	+	1278	966
chr8	80527172	80531098	-	1267	790
chr16	30255661	30265773	+	1267	1069
chr3	156820034	156825477	-	1266	758
chr1	96678759	96678873	-	1258	1104
chr21	5101157	5114669	+	1258	929
chr21	15880112	15895770	+	1250	933
chr10	110512017	110544806	-	1249	783
chrX	79395555	79415184	+	1245	673
chr5	17389351	17390583	+	1228	1076
chr1	226073214	226083214	+	1226	811
chr17	81489641	81509399	-	1225	636
chr11	85945950	85957164	-	1223	926
chr7	74789413	74796056	+	1217	660
chr2	38741238	38743591	-	1211	904
chr1	156140207	156146288	+	1209	400
chr7	6096966	6104727	-	1204	901
chr2	97269671	97276464	+	1202	964
chr11	2318210	2327888	+	1196	924
chr19	45478962	45485275	+	1191	522
chr20	29298886	29299654	-	1191	1092
chr10	26568489	26577478	+	1189	912
chr1	144412196	144413225	+	1187	776
chr19	40415099	40421570	-	1186	568
chr16	31196965	31201460	+	1181	919
chr16	30255631	30266926	-	1174	1003
chr3	36972851	36984962	-	1165	777
chr11	62022068	62035883	-	1148	849
chr6	24786209	24796670	-	1144	791
chr17	81489661	81509179	+	1144	654
chr11	56690750	56691686	+	1136	998
chr10	13302988	13317352	+	1132	816
chr6	166957454	166969536	-	1128	720
chr1	204506189	204515956	+	1127	922
chrY	13220471	13234350	-	1125	779
chr16	87405109	87406242	+	1121	843
chr2	23708678	23737323	-	1117	844
chr2	200827340	200842977	+	1112	650
chr19	7472506	7476538	+	1112	905
chr1	90894050	90915229	-	1111	874
chr12	3776352	3790731	-	1106	716
chr22	38216515	38219274	+	1106	704
chr11	508219	512512	-	1102	846
chr22	21886528	21919003	-	1097	616
chr5	179610030	179614166	-	1092	864
chr1	24875645	24899217	-	1091	613
chr1	151268790	151273341	-	1087	894
chr1	96448318	96453055	+	1086	962
chr20	5535892	5544352	-	1085	797
chr15	88658662	88684821	+	1079	601
chrX	56369619	56456035	+	1079	676
chr11	65445889	65454612	+	1076	501
chr6	32981690	33003498	-	1070	484
chr6	127691896	127707928	-	1065	723
chr7	2531869	2537795	-	1065	842
chr12	31808050	31846337	-	1065	461
GL000205.2	50676	65485	-	1062	684
chr13	20962197	20962932	+	1048	946
chr14	35397763	35401077	-	1043	741
chr16	2531453	2537844	-	1042	798
chr11	65508074	65524828	+	1040	723
chr11	67443960	67450257	-	1039	839
chr5	179777676	179792173	+	1033	792
chr2	108715741	108719426	-	1031	709
chr5	131398775	131417056	-	1030	811
chr14	21847221	21865978	+	1024	604
chr5	65490751	65517713	-	1016	648
chr11	1523369	1538978	-	1016	826
chr11	1524358	1538743	+	1013	840
chr7	2531865	2537809	+	1007	781
chr12	124900506	124911603	-	1005	765
chr16	12640221	12659797	-	1005	574
chr17	45609430	45619808	-	1002	844
chr1	226001175	226045042	+	999	755
chr9	33076731	33081952	+	997	704
chr14	99159986	99169263	-	990	735
chr3	138644865	138652208	-	984	724
chr9	35758840	35772145	+	984	697
chr21	8251145	8254591	-	983	905
chr12	31769615	31791148	-	980	859
chr14	92689316	92703522	-	978	788
chr2	30169404	30178470	+	976	639
chr12	7906251	7919064	+	975	559
chrY	1382693	1386130	-	972	818
chr17	43318146	43325184	+	970	672
chr2	86492798	86503418	-	969	666
chr2	237100607	237122888	+	968	681
chr6	30494240	30505618	-	965	480
chr2	113658690	113660110	+	964	865
chr16	22540304	22545602	-	957	844
chr17	30350035	30353336	-	956	188
chr15	78903078	78920993	+	953	712
chr10	22520629	22534540	-	951	629
chr12	11283490	11306896	+	947	558
chrY	12920523	12930147	+	943	674
chr19	4039415	4043238	-	942	741
chr7	5857751	5879741	+	940	670
chr14	55229681	55229953	+	938	867
chr9	97922538	97926784	+	936	679
chr21	15896833	15906469	+	934	625
chr3	185833699	185914536	+	932	720
chr10	97321931	97331775	+	931	702
chr19	10380918	10391029	+	930	576
chrX	118687249	118698910	-	930	788
chr7	2453009	2473785	+	928	613
chr16	31203453	31213335	+	926	532
chr17	68180443	68189691	+	924	630
chr3	182923267	182936449	+	923	613
chr10	102081652	102106084	-	923	616
chr16	70205744	70218517	+	923	804
chr7	142780232	142791412	-	922	644
chr5	149465793	149492932	-	919	743
chr9	35046367	35053918	-	911	722
chr16	89241739	89247661	+	910	779
chr10	102662804	102673725	+	908	641
chr8	37850476	37858368	-	906	600
chr2	32325784	32356959	-	904	687
chr16	70206199	70219443	-	904	807
chrX	23940076	23983656	-	901	605
chr3	49341124	49357168	-	900	574
chr11	127940242	127941813	-	900	820
chr10	80145364	80150862	-	898	759
chr10	23137678	23141738	+	894	795
chr17	75765464	75776364	+	893	518
chr1	989991	995945	-	890	337
chr2	85310389	85314838	-	889	739
chr12	49773398	49790943	-	888	597
chr6	30494220	30505699	+	887	676
chr17	64919484	64926478	+	886	744
chr2	175036883	175061043	-	884	481
chr1	15430339	15438302	+	880	619
chr19	19628931	19629391	+	877	768
chr3	195507336	195511286	+	875	576
chr15	88988756	88988986	-	871	748
KI270706.1	595	115690	+	871	629
chr17	39888677	39904377	-	868	558
chr5	50163085	50388574	+	867	622
chr14	99101244	99116691	-	866	515
chr7	44069456	44070910	+	865	724
chr22	36267716	36281274	-	863	644
chr16	22538718	22545219	+	858	759
chr5	176510078	176526692	-	855	578
chr9	112181655	112214982	-	855	587
chr12	14938557	14941847	+	855	719
chr14	103345080	103355671	-	855	704
chr1	159903436	159917996	-	854	589
chr14	105500234	105525694	-	852	533
chr1	244817232	244835614	-	846	627
chr6	16151367	16170913	+	845	611
chr3	15373962	15374940	-	842	747
chr8	23266157	23269851	+	839	541
chr17	16616192	16616494	+	839	752
chr10	102386521	102394106	-	836	693
chr12	106347610	106348944	-	835	719
chr17	35460563	35464178	-	831	618
chr4	39782939	39811427	+	830	550
chr6	42195469	42206683	-	827	604
chr4	166603379	166603815	+	821	781
chr6	32652378	32659350	-	821	440
chr17	47746454	47799086	-	819	506
chr22	38701865	38704807	-	819	668
chr3	22689857	22807410	+	817	778
chr1	145980547	145992433	+	816	573
chr2	7141556	7188923	+	816	485
chr9	93036863	93051830	-	816	637
chr14	90408280	90427873	+	816	440
chr14	69797706	69811124	+	814	312
chr5	171411981	171416221	-	813	634
chrY	21257835	21294080	+	812	309
chr6	109383681	109387134	+	810	596
chr7	129803139	129827769	-	808	545
chr18	47986117	47988710	+	807	167
chr22	21744505	21755424	-	807	591
chr6	123760378	123760466	+	806	123
chr3	150630608	150646178	+	804	575
chr11	95964347	95976596	-	804	554
chrX	19515691	19533974	-	803	522
KI270442.1	343940	352237	-	802	709
chr5	34926745	34928946	-	799	638
chr19	39409701	39412091	-	799	658
chr22	36105864	36131871	-	794	552
chr4	25721274	25747180	-	789	443
chr20	2455035	2461595	-	789	605
chr10	73359041	73373978	-	785	591
chr15	31309811	31326698	-	783	618
chr7	77640085	77657617	+	781	552
chr12	11198798	11212209	+	781	495
chr19	39428643	39433130	-	781	473
chr3	9479625	9498319	+	779	542
chr1	149851652	149853975	+	778	630
chr9	131560897	131575011	+	776	652
chr7	76442854	76459375	+	774	645
chr9	97863998	97891281	-	774	536
chr9	120895161	120902214	-	774	598
chr6	36687414	36689273	+	771	506
chr9	93113549	93121430	-	770	428
chr11	62023708	62038455	+	768	551
chrX	23786277	23789822	-	767	553
chr17	27315954	27326599	+	766	597
chr9	107480608	107484850	-	764	460
chr8	30042734	30063001	-	762	583
chr16	28628557	28630989	-	761	695
chr4	40167831	40187163	+	759	462
chr10	17203090	17214222	-	758	484
chr7	142781078	142791687	+	757	569
chr9	96778371	96796376	-	757	512
chr4	141438721	141458002	+	756	444
chr10	3769955	3775989	-	756	519
chr9	134894446	134903231	-	755	544
chr11	75247775	75260049	-	755	538
chr19	39404507	39406800	+	755	579
chr12	124900617	124911600	+	754	617
chr21	8986824	8988749	-	750	696
chr1	228110976	228119129	-	748	663
chr4	141459267	141480620	+	744	449
chr2	38741237	38743531	+	741	572
chr16	11243866	11249076	+	740	492
chr12	124930646	124939740	-	739	639
chr2	112119412	112136990	+	738	430
chr2	130294405	130294500	+	737	693
chr20	3051243	3068490	-	737	534
chrX	83707990	83722593	-	737	701
chr2	74184476	74185951	-	736	178
chr5	83022370	83049111	-	735	496
chr2	100577883	100590326	-	733	673
chr3	138633491	138643862	-	731	553
chr14	63574135	63594021	-	730	514
chr5	119249167	119263796	+	726	531
chr1	52609092	52628896	+	725	538
chr19	6857405	6878528	+	725	553
chrX	116887169	116949391	-	725	686
chr19	19683591	19706640	+	723	566
chr17	32412429	32423949	+	722	531
chr11	64844722	64851283	-	721	526
chr16	30070457	30075849	+	721	531
chr7	128663548	128667034	+	719	597
chr22	29491427	29505850	+	719	608
chr19	14071237	14071373	+	717	662
chr2	73742445	73749978	+	714	609
chr3	141868561	141876019	-	714	537
chr2	112666031	112674350	-	713	478
chr7	40100123	40125990	+	713	480
chr11	65982341	65996414	+	713	523
chr1	161397730	161399398	-	712	545
chr9	33040013	33041758	-	709	592
chr2	98594406	98598235	+	707	568
chr18	46267077	46293764	+	706	568
chr9	63667516	63688904	-	705	603
chr11	18408456	18411930	+	705	526
chr4	141481661	141515875	+	701	439
chr1	88836346	88852625	+	700	556
chr2	30160634	30164651	-	698	578
chr8	30058464	30062952	+	698	543
chr9	137247779	137249029	+	698	423
chr1	35155711	35176377	-	697	566
chr17	35450005	35459469	-	694	519
chr19	21060051	21074863	+	694	467
chr5	139331949	139339647	-	692	557
chr13	65787529	65787788	-	692	633
chr4	87141074	87159345	+	691	497
chr9	127790800	127794463	+	690	587
chr10	32005498	32008812	+	690	554
chr11	121633899	121653857	+	690	470
chr7	149055462	149069638	-	688	575
chr14	24168045	24171848	-	688	548
chr9	63819343	63823290	+	687	527
chr11	64759976	64764517	-	686	559
chr16	3236371	3240387	-	686	481
chr21	22680973	22837277	-	685	332
chr7	150224988	150234193	-	683	505
chr3	49349922	49357140	+	682	473
chr3	70934915	70954685	-	682	536
chr7	108574903	108583187	+	682	515
chr12	11251395	11265718	+	681	435
chrX	119764266	119786446	-	681	532
chr19	8514282	8517364	-	679	538
chr1	204558124	204573688	+	678	547
chr21	44875837	44885863	-	678	501
chr19	10380710	10391080	-	677	465
chrX	56567893	56601729	+	675	555
chr3	143177906	143184764	+	674	605
chr2	32316594	32321584	+	673	573
chr9	94303985	94314637	+	673	573
chr1	114511285	114532982	+	672	556
chr10	95697659	95706150	+	672	317
chr13	19788116	19823386	-	671	434
chr17	75298184	75318046	-	669	461
chr1	28283508	28328968	-	668	476
chr2	157343517	157361320	-	666	525
chrX	23786212	23812650	+	665	444
chr2	171752266	171781075	-	664	519
chr7	2452476	2473773	-	664	509
chr7	6096784	6104572	+	661	542
chr22	38701556	38704845	+	661	543
chr12	64697570	64709421	+	659	519
chr11	73397474	73400452	+	658	481
chr1	162601274	162619597	+	657	382
chr19	34229308	34252163	+	657	493
chr2	64088247	64092500	-	654	480
chr12	31263625	31280224	-	650	458
chrX	100994095	101009343	-	650	534
chr16	28074450	28096638	+	649	530
chr10	68539980	68544450	-	648	604
chr1	77772603	77773602	-	647	578
chr18	79383132	79391749	+	646	508
chr2	136329278	136329428	-	645	595
chr2	229741672	229763687	-	644	498
chr9	100984721	100986910	+	643	584
chr1	92073814	92074369	-	642	583
chr5	171411889	171418003	+	642	540
chr12	25374659	25385053	-	642	529
chr2	119984958	119996564	+	641	464
chr2	203739785	203764293	+	638	540
chr13	45285156	45311141	+	638	538
chr22	41073563	41073900	-	637	563
chr12	111905777	111926967	-	636	486
chr6	32589855	32613227	+	635	454
chr19	4867952	4890429	+	635	544
chrX	74569892	74582971	-	635	523
chr22	39974921	39993477	-	634	516
chr1	27308739	27321681	+	632	490
chr16	56944891	56955443	+	632	486
chr7	102679385	102679979	-	631	550
chrX	47248941	47272506	-	631	453
chr6	57059096	57086375	+	629	493
chr9	70367307	70384408	-	626	414
chr11	108150400	108155262	+	625	535
chr2	74984463	75025481	+	624	407
chr3	128827119	128841367	+	623	425
chr19	1885631	1904872	+	622	446
chr8	33513593	33522706	+	621	398
chr22	42369458	42380383	-	621	461
chr7	150750516	150760759	+	620	501
chr1	205957928	205958418	+	619	572
chr10	87747709	87751464	-	618	499
chr14	32267253	32271832	-	618	565
chr1	52609351	52628892	-	616	460
chr8	80955790	80967724	-	616	448
chr22	37666980	37675534	-	616	487
chr1	12144234	12162966	+	615	421
chr14	35389728	35394071	-	614	361
chrY	318923	327318	+	614	491
chr5	76735797	76740845	+	613	183
chr5	166382599	166423739	+	613	577
chr16	31203452	31213110	-	613	391
chr5	151725479	151737666	-	612	517
chr1	193275883	193295787	+	609	480
chr2	112663875	112674287	+	609	439
chr1	25209571	25222265	-	608	380
chr6	151394179	151398849	+	607	524
chr22	26516388	26521994	-	607	459
chr12	58815639	58816274	+	606	419
chr2	203773757	203784574	+	605	465
chr4	42090565	42100932	+	605	458
chr17	64975747	64981723	+	605	513
chr2	96532367	96536707	-	604	462
chrX	74952140	75043169	-	604	360
chr6	24786168	24796489	+	603	466
chr7	135172491	135183495	+	603	472
KI270743.1	86103	206802	-	603	538
chr10	96587452	96593018	+	602	521
chr8	140508043	140511285	-	601	505
chr12	52015915	52022831	-	601	459
chr14	39139062	39147803	-	600	477
chr1	45624148	45627281	-	599	502
chr11	121289105	121292480	-	599	458
chr8	55854684	55879720	-	598	360
chrX	57613290	57640315	+	598	400
chr15	77037509	77041403	+	597	504
chr6	63583660	63592389	+	595	417
chr21	46582374	46591975	+	593	411
chr2	165849097	165853923	-	592	390
chr22	37776580	37797530	+	591	449
chr19	10645003	10651855	-	589	478
chr19	54602399	54607078	+	589	455
chr1	226618113	226628246	-	587	450
chr14	93171131	93182171	-	586	450
chr19	2062821	2071028	-	586	482
chr19	49493070	49496289	+	586	507
chr4	108035518	108047295	-	585	418
chr8	103387068	103398632	-	585	469
chr10	97321923	97332490	-	585	482
chr22	39522702	39528580	+	585	461
chr1	40423709	40436173	+	584	397
chr17	1407553	1420298	-	584	449
chr12	49113465	49127773	-	583	447
chr17	8210845	8220595	-	583	434
chr17	74557092	74560698	-	583	294
chr7	36504556	36509304	-	581	468
chr17	48123670	48133253	+	581	513
chr6	30525979	30541372	-	579	389
chr1	39034755	39073385	-	578	440
chr3	57931832	57947735	+	578	415
chr5	45931147	46424482	-	578	549
chr1	226073364	226083200	-	577	465
chr2	97746652	97755997	-	575	472
chr6	31254205	31268737	-	575	497
chr6	36491157	36493870	-	575	487
chrX	41364549	41418724	-	575	314
chr1	149868290	149883242	+	574	321
chr2	226825853	226835309	-	573	444
chr2	48379349	48429605	+	572	459
chr7	144840249	144842773	-	570	192
chr11	47449722	47465832	-	570	463
chr11	66606187	66615980	+	570	431
GL000194.1	80300	134321	+	569	483
chr2	237603880	237607114	+	568	409
chr20	13368912	13388885	-	568	339
chr17	68181134	68187957	-	566	412
chr1	28282887	28326251	+	565	426
chr14	105663303	105664550	-	565	236
chr1	27886715	27891515	+	564	424
chr5	172828430	172834165	-	564	368
chr1	159816295	159821873	+	562	353
chr3	49023502	49024282	-	561	481
chr12	53260003	53268270	-	561	514
chr7	17767250	17790565	-	560	455
chr16	11536073	11546488	+	560	459
chr11	47596601	47616696	-	557	427
chr14	100161654	100202639	+	555	378
chr17	5255732	5276453	+	555	347
chr2	227561257	227574411	+	554	457
chr7	66979675	66987667	-	554	442
chr13	89091198	89093803	+	554	520
chrY	1454179	1462532	-	554	430
chr5	73509328	73510766	+	553	513
chr10	38079870	38080048	-	553	512
chr12	122148445	122167398	+	553	383
chr3	96351112	96352120	+	552	506
chrX	12977227	12982208	+	551	431
chr4	109541080	109547355	+	549	465
chr17	36050693	36059413	+	549	275
chr3	113631658	113648361	-	546	413
chr16	584321	589001	-	546	464
chr1	228109453	228117371	+	545	448
chr3	49340734	49348825	+	545	402
chr5	177456291	177456606	+	545	446
chr20	37445606	37492420	-	545	348
chr6	139096192	139135069	-	543	428
chr1	84238814	84252257	+	542	481
chr1	244817226	244835610	+	542	433
chr5	149461802	149492368	+	541	444
chr9	19374282	19375449	-	540	475
chr17	59847139	59859418	-	540	452
chr17	75856517	75871540	+	540	408
chr19	19620540	19623504	+	540	426
chr6	30521203	30537498	+	537	350
chr8	48004590	48008398	-	537	372
chr19	55617423	55620170	+	537	441
chr14	21189799	21199961	-	536	444
chr17	47746145	47765983	+	536	375
chr3	31638762	31647526	-	534	462
chr22	41064633	41067389	+	534	497
chr4	26756317	26772023	+	533	415
chr5	35879904	35892154	+	533	445
chr7	123667229	123681370	-	533	418
chr4	2732742	2741575	+	532	416
chr7	50405150	50417954	+	532	431
chr19	6535940	6550789	+	532	308
chr2	231717489	231731959	-	531	377
chrY	699018	962607	-	531	496
chrY	7381682	7394950	+	531	403
chr5	80358417	80359073	-	530	495
chr21	5099089	5116329	-	530	445
chr1	150353394	150362749	+	529	418
chr4	39783780	39822489	-	529	388
chr7	45251976	45252108	+	529	473
chr12	6731901	6742798	+	529	399
chr17	32412425	32423791	-	529	397
chr19	35882482	35887629	+	529	378
chr7	66506485	66511431	-	528	392
chr7	150186344	150198557	-	527	371
chr10	72995558	73005795	-	525	387
chr17	16382745	16386998	+	524	420
chr19	1885890	1905130	-	522	351
chr9	96875642	96885596	-	521	422
chr14	69031582	69050875	-	521	405
chr20	31648010	31664426	-	521	367
chr1	27395822	27404179	-	520	455
chr3	113630041	113648081	+	520	385
chr7	99632995	99641612	+	520	463
chr19	49493210	49496194	-	520	417
chr21	36294523	36300662	-	520	480
chr3	14672695	14674995	+	518	448
chr11	65477597	65479264	+	518	372
chr1	13694237	13700163	-	517	408
chr8	22674603	22678622	-	517	304
chr5	91349909	91368620	-	516	356
chr12	9760905	9767281	-	516	394
chr12	52059515	52069022	+	516	322
chr22	40932969	40950846	+	516	413
chr6	87266031	87282975	+	514	426
chr16	31453661	31456504	+	514	441
chr22	40336175	40346307	+	514	406
chr10	17237595	17242894	+	512	367
chr5	66082576	66085333	+	511	450
chr11	66606391	66616519	-	511	439
chr2	71079888	71091730	+	509	405
chr2	157346209	157350457	+	509	452
chr3	32502884	32514099	+	509	380
chr6	28879854	28884708	-	508	363
chr2	203747216	203758747	-	507	449
chr3	177011553	177019334	-	504	441
chr17	18811255	18816520	+	504	441
chr1	161133412	161140733	+	502	407
chr10	63155154	63166962	-	502	394
chr2	18719042	18735551	+	501	319
chr12	66003354	66003778	-	501	469
chr1	158990421	158998734	-	500	412
chr6	132431132	132445823	-	500	400
chr16	28627280	28636488	+	500	457
chr5	14616337	14619956	+	498	402
chr9	131241945	131256451	-	496	402
chr3	101863128	101868512	-	495	396
chr8	100901267	100913220	-	495	379
chr22	17776221	17777315	-	495	328
chr3	20154415	20160582	+	494	424
chr10	67763738	67765489	+	494	187
chr4	141577438	141614258	+	493	290
chr10	28335296	28338354	+	493	351
chr12	9023518	9027487	-	492	412
chr19	20810425	20838256	+	492	377
chr22	40335840	40346460	-	492	412
chrX	47248877	47271912	+	491	351
chr9	136929306	136935838	-	490	396
chr14	49635378	49640938	-	490	419
chr2	26141276	26148995	+	489	382
